seq	RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality	isfiction	howpositive	genresnamed	comments
582	2442871	WOODEN SWORDS.	20160127190618_00013	The English review,  1908-1937	Jan 1932	1932	Deval, Jacques	Wooden swords	1930	2.4014285714285712				
583	8748459	The Master of the Ceremonies.	20160127192303_00008	The Athenaeum	Sep 4, 1886	1886	Fenn, George Manville	The master of the ceremonies	1886	2.9196153846153847				
584	6762615	PEOPLE OF THE WHIRLPOOL.	20160127192510_00019	The Academy and literature, 1902-1905	Jun 6, 1903	1903	Wright, Mabel Osgood	People of the whirlpool;	1903	2.2165217552634897				
585	8855620	Shanghaied.	20160127192157_00006	The Athenaeum	Apr 14, 1900	1900	Norris, Frank	Shanghaied	1899	2.243333333333333				
586	8763264	The Banquet of Dante Alighieri.	20160127191130_00009	The Athenaeum	Aug 6, 1887	1887	Dante Alighieri	The Paradise of Dante Alighieri	1885	2.220933333333333				
587	8782178	Red Diamonds.	20160127191439_00002	The Athenaeum	Dec 23, 1893	1893	McCarthy, Justin	Red diamonds	1893	2.226663350859741				
588	9589411	The Natural History of Animals. Vol. II.	20160127191335_00001	The Athenaeum	Nov 13, 1852	1852	Smith, Albert	The natural history of the ballet-girl	1847	2.3726893081761005				
589	4915273	BARBARA'S HISTORY.	20160127230351_00004	Sharpe's London magazine of entertainment and instruction for general reading	Jan 1864	1864	Edwards, Amelia Ann Blanford	Barbara's history	1864	2.52125				
590	6798829	The Land of His Fathers.	20160127192159_00016	The Academy, 1905-1910	Nov 5, 1910	1910	Gusev-Orenburgskiĭ, S. I. (Sergeĭ Ivanovich)	The land of the fathers	1924	2.1349842955710714				
591	8763298	The Old Order Changes.	20160127192053_00005	The Athenaeum	Oct 9, 1886	1886	Mallock, W. H. (William Hurrell)	The old order changes	1886	2.8950942793224668				
592	8926642	The New June.	20160127190003_00001	The Athenaeum	Apr 3, 1909	1909	Newbolt, Henry John, Sir	The new June	1909	2.2478920041536865				
593	8503681	EXETER HALL.	20160128003224_00005	Examiner	Feb 19, 1870	1870	McDonnell, William	Exeter hall	1873	2.3943223443223443				
594	4967429	Letters from New York.	20160127230802_00010	Critic, 1844-1847	Jun 7, 1845	1845	Child, Lydia Maria Francis	Letters from New York : second series	1845	2.4223383619358265				
595	8891531	The Dilemmas of Pride.	20160127191335_00001	The Athenaeum	Nov 30, 1833	1833	Dilemmas	Dilemmas of pride	1833	2.252453330121643				
596	3239925	SEVEN FOR A SECRET.	20160127183730_00010	The Bookman	Dec 1932	1932	Webb, Mary Gladys Meredith	Seven for a secret	1928	2.3462073490813653				
597	8991757	The Hall and the Hamlet; or, Scenes and Characters of Country Life.	20160127193122_00012	The Athenaeum	Dec 25, 1847	1847	Howitt, William	The hall and the hamlet, or, Scenes and characters of country life	1848	2.434171217166112				
598	5182190	Jacob Bendixen, the Jew.	20160127231005_00012	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 10, 1852	1852	Goldschmidt, Meïr	Jacob Bendixen, the Jew; adapted from the Danish of Goldschmidt	1852	2.5132007575757576				
599	6814927	The Enchanted Garden.	20160127191545_00013	The Academy, 1905-1910	Aug 24, 1907	1907	Baskerville, Beatrice C	The enchanted garden	1921	2.3550090744101637				
600	8511843	CRUEL AS THE GRAVE.	20160128001241_00001	Examiner	Dec 23, 1871	1871	Southworth, Emma Dorothy Eliza Nevitte	Cruel as the grave	1871	2.663766233766234				
601	6784248	THAT SWEET ENEMY.	20160127190003_00001	The Academy, 1869-1902, 0269-333X	Mar 2, 1901	1901	Tynan, Katharine	That sweet enemy	1901	2.4312500000000004				
602	8529714	BETWEEN WHILES.	20160128005914_00004	Examiner	Dec 29, 1877	1877	Jackson, Helen Hunt	Between whiles	1887	2.541794871794872				
603	8789875	The Landlord of the Sun.	20160127192611_00010	The Athenaeum	Jun 10, 1871	1871	Gilbert, William	The landlord of 'The Sun,'	1871	2.259593253968254				
604	4369415	BROKEN TO HARNESS.	20160127192508_00001	The London review of politics, society, literature, art, and science	Jan 28, 1865	1865	Yates, Edmund Hodgson	Broken to harness	1864	2.6194117647058826				
605	4702778	THE POETICAL WORKS OF THOMAS CAMPBELL.	20160127234801_00004	The Monthly Magazine	Feb 1840	1840	Moore, Thomas	The poetical works of Thomas Moore, collected by himself	1840	2.802988753290261				
606	8936554	The Wife of Altamont.	20160127191848_00004	The Athenaeum	May 28, 1910	1910	Hunt, Violet	The wife of Altamont	1910	2.85				
607	8192172	Trials of the Heart.	20160127190003_00001	The Gentleman's Magazine: and historical review, July 1856-May 1868	Apr 1839	1839	Bray, (Anna Eliza), Mrs	Trials of the heart	1815	2.188287037037037				
608	4412385	DIARY OF MADAME D'ARBLAY.	20160127224123_00002	New monthly magazine and humorist, Jan. 1837-Dec. 1852	Aug 1842	1842	Burney, Fanny	Memoirs of Madame d'Arblay	1844	2.3479791406358457				
609	8984981	Charles O'Malley, the Irish Dragoon.	20160127192715_00011	The Athenaeum	Feb 27, 1841	1841	Lever, Charles James	Charles O'Malley, the Irish dragoon	1841	3.3473376623376625				
610	6848722	Sketches in Poland.	20160127190619_00006	The Academy and literature,  1914-1916	Jan 9, 1915	1915	Little, Frances Delanoy	Sketches in Poland	1914	2.5060368663594472				
611	8757318	In a Silver Sea.	20160127191542_00003	The Athenaeum	Mar 20, 1886	1886	Farjeon, B. L. (Benjamin Leopold)	In a silver sea	1886	2.331522476675149				
612	6649418	A Passionate Pilgrim and other Tales.	20160127191337_00011	The Academy, 1869-1902, 0269-333X	Jun 12, 1875	1875	James, Henry	A passionate pilgrim, and other tales	1875	2.9995197096205866				
613	5206678	The Romance of History.	20160127230802_00010	The Literary gazette : A weekly journal of literature, science, and the fine arts	Apr 28, 1832	1832	Caunter, Hobart	The romance of history	1836	2.5001989513754217				
614	8718771	The Stage and the Company: a Novel.	20160127191439_00002	The Athenaeum	Mar 6, 1858	1858	Hubback J. Agnes Milbourne	The stage and the company	1858	2.5225				
615	8972163	The Faun and the Philosopher: a Forest Phantasy.	20160127191439_00002	The Athenaeum	Jul 24, 1915	1915	Hutchinson, Horace G. (Horace Gordon)	The Faun and the philosopher;	1915	2.5369230769230766				
616	6775737	The Image in the Sand.	20160127192405_00018	The Academy, 1905-1910	Jul 8, 1905	1905	Benson, E. F. (Edward Frederick)	The image in the sand	1905	2.619872958257713				
617	9117248	High Life in New York.	20160127191335_00001	The Athenaeum	Jul 20, 1844	1844	Stephens, Ann S. (Ann Sophia)	High life in New York	1843	2.9543773267875983				
618	3176432	BUSHIGRAMS.	20160127183323_00005	The Bookman	Jan 1898	1898	Boothby, Guy Newell	Bushigrams	1897	2.243333333333333				
619	3231343	CHARIOT WHEELS.	20160127185454_00005	The Bookman	Feb 1930	1930	Thompson, Sylvia	Chariot wheels	1929	2.4025757575757574				
620	6683549	The Iliad of Homer.	20160127191949_00014	The Academy, 1869-1902, 0269-333X	Mar 3, 1883	1883	Homer	The Iliad of Homer;	1884	2.4006260375854973				
621	8759872	Nelly Jocelyn, Widow.	20160127192159_00016	The Athenaeum	Jul 16, 1887	1887	Middlemass, Jean	Nelly Jocelyn, widow	1887	2.8652669552669554				
622	8842950	The Well at the World's End: a Tale.	20160127191439_00002	The Athenaeum	Feb 20, 1897	1897	Morris, William	The well at the world's end	1896	2.8599144999145003				
623	2753650	My Little Girl.	20160127191441_00019	The Illustrated review : a fortnightly journal of literature, science and art	Apr 1873	1873	Besant, Walter, Sir	My little girl	1873	2.4381486171461875				
624	9157561	Wind and Whirlwind: a Novel.	20160127192407_00009	The Athenaeum	Jun 20, 1868	1868	Elliott, Charles Wyllys	Wind and whirlwind; a novel	1868	2.4715504600141545				
625	3200129	ELI OF THE DOWNS.	20160127183425_00006	The Bookman	Mar 1920	1920	Peake, C. M. A	Eli of the downs	1920	2.6500000000000004				
626	8748030	Foxglove Manor.	20160127192715_00011	The Athenaeum	Sep 13, 1884	1884	Buchanan, Robert Williams	Foxglove manor	1895	2.3914285714285715				
627	6718719	Selections from the Poetical Works of Algernon Charles Swinburne.	20160127190208_00002	The Academy, 1869-1902, 0269-333X	Sep 3, 1887	1887		Selections from the Spectator	1892	2.282337409446537				
628	8399504	Forest Life.	20160128001855_00004	Examiner	Sep 17, 1842	1842	Kirkland, Caroline M. (Caroline Matilda)	Forest life	1842	2.173900074571216				
629	6151249	The Man without a Profession.	20160127233243_00005	The Metropolitan magazine,  1833-1840	May 1844	1844	Rowcroft, Charles	The man without a profession	1844	3.0474209860935524				
630	3241721	A CLOUD OF WITNESSES	20160127185352_00004	The Bookman	Mar 1931	1931	De Koven, Anna	A cloud of witnesses	1920	2.547037037037037				
631	5897718	The Poetical Works of Robert Herrick;	20160128003123_00004	The New quarterly review and digest of current literature, British, American, French, and German	Apr 1859	1859	Scott, Walter, Sir	The poetical works of Sir Walter Scott	1857	2.301975485799701				
632	5870691	My Courtship and its Consequences; and Revelations from the Foreign Office.	20160128001241_00001	The New quarterly review and digest of current literature, British, American, French, and German	Apr 1855	1855	Wikoff, Henry	My courtship and its consequences;	1855	3.3876385130323308				
633	8709263	The English Gipsies and their Language.	20160127192200_00007	The Athenaeum	Oct 18, 1873	1873	Leland, Charles Godfrey	The English Gipsies and their language	1893	3.1041946941946934				
634	3248046	FLORENCE NIGHTINGALE	20160127185900_00007	The Bookman	Jan 1932	1932	Strachey, Lytton	Florence Nightingale	1938	2.66				
635	5207137	Illustrations of Political Economy, No. VI.: Weal and Woe in Garvelock.	20160128000225_00004	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jul 28, 1832	1832	Martineau, Harriet	Illustrations of political economy	1832	3.1877777777777787				
636	8508144	Dorothy Fox.	20160128002408_00011	Examiner	Jan 7, 1871	1871	Parr, Louisa Taylor	Dorothy Fox	1872	2.23				
637	9457474	Reaping the Whirlwind: a Novel.	20160127192157_00006	The Athenaeum	Dec 3, 1864	1864	Daniel	Reaping the whirlwind. A novel	1864	2.5409949044585987				
638	4852090	The Last Illness of Cardinal Wiseman.	20160127234903_00005	The Reader,  1863-1867	May 6, 1865	1865	Morris, John	The last illness of his eminence Cardinal Wiseman	1865	2.9928222222222214				
639	6664626	A Memoir of Jane Austen.	20160127190927_00008	The Academy, 1869-1902, 0269-333X	Aug 1871	1871	Austen-Leigh, James Edward	A memoir of Jane Austen	1871	2.9195308123249304				
640	8520482	TALES OF THE TEUTONIC LANDS.	20160128001241_00001	Examiner	Feb 15, 1873	1873	Cox, George W. (George William)	Tales of the Teutonic lands	1872	3.2573439073514603				
641	3212475	THE POETICAL WORKS OF GILBERT FRANKAU.	20160127190515_00012	The Bookman	Dec 1923	1923	Drummond, William Henry	The poetical works of William Henry Drummond	1912	2.209098120051312				
642	8675691	The Minister's Wife.	20160127192510_00019	The Athenaeum	Jun 26, 1869	1869	Oliphant	The minister's wife	1869	2.5706178287731687				
643	3214297	LAUGHTER, LIMITED.	20160127183425_00006	The Bookman	Jul 1923	1923	Putnam, Nina (Wilcox), Mrs	Laughter limited	1922	2.3646219773492505				
644	4382389	ROBERT FALCONER.	20160127192508_00001	The London review of politics, society, literature, art, and science	Jul 4, 1868	1868	MacDonald, George	Robert Falconer	1868	2.506969696969697				
645	6752078	Folk-Tales of Kashmir.	20160127190927_00008	The Academy, 1869-1902, 0269-333X	Apr 28, 1888	1888	Knowles, James Hinton	Folk-tales of Kashmir	1888	2.7954545454545454				
646	8558876	The Natural History of Man.	20160128010225_00012	Examiner	Sep 5, 1868	1868	Smith, Albert	The natural history of the ballet-girl	1847	2.12265				
647	5180549	Recollections of a Literary Life; or, Books, Places, and People.	20160127230657_00008	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 17, 1852	1852	Thomson, A. T, Mrs	Recollections of literary characters and celebrated places	1854	2.5500538461538462				
648	6826053	The Children and the Pictures.	20160127191130_00009	The Academy, 1905-1910	Dec 7, 1907	1907	Grey, Pamela	The children and the pictures	1907	2.7367896354852874				
649	4701901	THE CABINET ANNUAL REGISTER, FOR THE YEAR 1832.	20160127230555_00007	Monthly magazine, or, British regster, Feb. 1800-June 1836	Apr 1833	1833		The Continental annual and romantic cabinet, for 1832 :	1832	2.2243805194805195				
650	2494249	THE PRIVATE LIFE OF MRS. SIDDONS,	20160127183018_00002	Fortnightly review, May 1865-June 1934	Jul 1933	1933	Twain, Mark	The private life of Adam and Eve; being extracts from their diaries	1931	2.132186948387807				
651	4356874	THE CHANNINGS.	20160127192508_00001	The London review and weekly journal of politics, literature, art, and society, July 7, 1860-June 29, 1861	Apr 26, 1862	1862	Wood, Ellen	The Channings	1862	2.1966666666666668				
652	8984617	BLACK AND WHITE	20160127192611_00010	The Athenaeum	Feb 27, 1920	1920	Zimmerman, Jacob	Black and white	1911	2.2173061653991493				
653	3216642	ESKIMO FOLK-TALES.	20160127184845_00001	The Bookman	Dec 1921	1921	Rasmussen, Knud	Eskimo folk-tales	1921	2.4984656084656085				
654	5002575	VOYAGES AND TRAVELS.	20160128000123_00003	The Critic	Jan 15, 1856	1856		Voyages and travels	1838	2.3317424242424236				
655	8788207	An Editor's Tales.	20160128002916_00002	Examiner	Aug 6, 1870	1870	Trollope, Anthony	An editor's tales	1881	2.5248439073514604				
656	9028300	The Dramatic Works of Thomas Heywood, now first collected.	20160127192053_00005	The Athenaeum	May 30, 1874	1874	Molière	The dramatic works of Molière, rendered into English	1870	2.200650764525994				
657	5895499	I. Memoirs, Journals, and Correspondence of Thomas Moore. Vols. V. and VI.	20160128000531_00008	The New quarterly review and digest of current literature, British, American, French, and German	Apr 1854	1854	Moore, Thomas	Memoirs, journal, and correspondence	1857	2.291433333333333				
658	2449529	PORTRAIT OF AN UNKNOWN VICTORIAN.	20160127190515_00012	The English review,  1908-1937	Jan 1937	1937	Brophy, John	Portrait of an unknown lady : a novel	1945	2.1960756383712905				
659	3180554	THE CHRONICLES OF DON Q.	20160127183832_00011	The Bookman	Nov 1904	1904	Prichard, K. (Kate)	The chronicles of Don Q	1904	2.669351851851852				
660	8932114	Celt and Saxon.	20160127191335_00001	The Athenaeum	Aug 13, 1910	1910	Meredith, George	Celt and Saxon	1910	2.581111111111112				
661	8468303	The Valley of a Hundred Fires.	20160128002510_00012	Examiner	Oct 27, 1860	1860	Stretton, Julia Cecilia	The valley of a hundred fires	1860	3.089700854700854				
662	6081954	CHAPTERS FROM SOME UNWRITTEN MEMOIRS.	20160127231618_00005	Macmillan's magazine,  1859-1907	Aug 1892	1892	Ritchie, Anne Thackeray	Chapters from some unwritten memoirs	1895	3.216029785669368				
663	2449038	The Gospel according to the Dramatists	20160127183323_00005	The English review,  1908-1937	Apr 1929	1929	Heard, Gerald	The gospel according to Gamaliel	1946	2.3482666666666665				
664	6869307	Stories of Indian Gods and Heroes.	20160127190927_00008	The Academy and literature, 1910-1914	Mar 2, 1912	1912	Monro, W. D	Stories of India's gods and heroes	1911	2.4766039775996043				
665	3207508	THE ENCHANTED GARDEN.	20160127190618_00013	The Bookman	Nov 1922	1922	Baskerville, Beatrice C	The enchanted garden	1921	2.5552380952380958				
666	2719637	Lord Bantam.	20160127183222_00004	The Illustrated review : a fortnightly journal of literature, science and art	Mar 1872	1872	Jenkins, Edward	Lord Bantam	1872	2.4153846153846152				
667	4450780	Personal Adventures in Upper and Lower California in 1848-9.	20160127192508_00001	Tait's Edinburgh magazine	Jun 1850	1850	Ryan, William Redmond	Personal adventures in Upper and Lower California	1852	3.4513106721788387				
668	8887917	Memoirs of the Life of Sir Walter Scott, Bart. Vol. I.	20160127191439_00002	The Athenaeum	Mar 25, 1837	1837	Lockhart, J. G. (John Gibson)	Memoirs of the life of Sir Walter Scott, bart	1844	3.0420454750080945				
669	6840639	IN MEMORIAM.	20160127192407_00009	The Academy and literature, 1902-1905	Oct 17, 1903	1903	Emmeline Doulton of Miramar	In memoriam	1911	2.183333333333333				
670	2840032	THE CLOCKMAKER.	20160127183222_00004	The Mirror of literature, amusement, and instruction, Nov. 1822-June 1847	Apr 22, 1837	1837	Haliburton, Thomas Chandler	The clockmaker	1843	2.1366666666666667				
671	3235476	WHAT ARE WE TO DO WITH OUR WELLS?	20160127190825_00015	The Bookman	Feb 1932	1932	Wells, H. G. (Herbert George)	What are we to do with our lives?	1931	2.9465760671173036				
672	3215374	OTHER EYES THAN OURS.	20160127183832_00011	The Bookman	May 1926	1926	Knox, Ronald Arbuthnott	Other eyes than ours	1926	2.984724436892781				
673	3200389	THE VOYAGE OUT.	20160127185249_00003	The Bookman	Jun 1915	1915	Woolf, Virginia	The voyage out	1920	2.201451612903226				
674	3323614	THE STORY OF ALADDIN.	20160127183527_00008	The Bookman	Dec 1928	1928		The story of Aladdin and the wonderful lamp	1928	2.160229714603198				
675	8884465	The Complete Works of W. M. Thackeray.-Vol. XXVI. Contributions to Punch.	20160127192715_00011	The Athenaeum	Dec 19, 1885	1885	Cooper, James Fenimore	The complete works of J. Fenimore Cooper	1893	2.270285150536962				
676	4370243	ARTEMUS WARD.	20160127192053_00005	The London review of politics, society, literature, art, and science	Mar 4, 1865	1865	Ward, Artemus	Artemus Ward	1875	2.252087912087912				
677	9595638	The House of the Seven Gables: a Romance.	20160127192611_00010	The Athenaeum	May 24, 1851	1851	Hawthorne, Nathaniel	The house of the seven gables : and The snow image and other Twice-told tales--	1871	2.350151515151515				
678	8912268	Sabina Zembra.	20160127192053_00005	The Athenaeum	Apr 16, 1887	1887	Black, William	Sabina Zembra	1887	2.420909090909091				
679	2434876	THE PASSIONATE FRIENDS.	20160127190310_00010	The English review,  1908-1937	Oct 1913	1913	Wells, H. G. (Herbert George)	The passionate friends, a novel	1913	2.307326690383727				
680	8996265	Handy Andy.	20160127193122_00012	The Athenaeum	Dec 17, 1842	1842	Lover, Samuel	Handy Andy	1853	2.2766666666666664				
681	9039156	The New Gil Blas: or, Pedro of Penaflor.	20160127192303_00008	The Athenaeum	Sep 1, 1832	1832	Inglis, Henry D. (Henry David)	The new Gil Blas ; or, Pedro of Penaflor	1833	2.8996010582010583				
682	8779285	The Works of Alexander Pope; with a Memoir of the Author, Notes, and Critical Notices on each Poem-by the Rev. G. Croly, L.L.D. Vol. I.	20160127192053_00005	The Athenaeum	Mar 28, 1835	1835	Pope, Alexander	The works of Alexander Pope, esq. with notes and illustrations by himself and others. To which are added, a new life of the author, an estimate of his poetical character and writings, and occasional remarks	1824	2.4877472527472526				
683	8866853	Folly Corner.	20160127191542_00003	The Athenaeum	Feb 3, 1900	1900	Dudeney, Alice	Folly corner	1900	2.238896839594514				
684	3242406	REMEMBRANCE OF THINGS PAST	20160127190413_00011	The Bookman	Dec 1933	1933	Proust, Marcel	Remembrance of things past	1934	3.112664576802508				
685	5147344	Rambling Recollections of a Soldier of Fortune.	20160127230657_00008	The Literary gazette : A weekly journal of literature, science, and the fine arts	Feb 12, 1842	1842	Maxwell, W. H. (William Hamilton)	Rambling recollections of a soldier of fortune	1842	3.4540476190476186				
686	8993800	Emilia Wyndham.	20160127192611_00010	The Athenaeum	Apr 25, 1846	1846	Marsh-Caldwell, Anne	Emilia Wyndham	1846	2.67				
687	8506065	A Life's Lessons.	20160128003530_00008	Examiner	Nov 29, 1856	1856	Gore	A life's lessons	1856	2.4269230769230767				
688	6790583	THE DIARY OF A SUPERFLUOUS MAN.	20160127191337_00011	The Academy, 1869-1902, 0269-333X	Oct 14, 1899	1899	Turgenev, Ivan Sergi︠e︡evích	The diary of a superfluous man : and other stories	1899	3.0018237853517036				
689	2450687	MR FORTUNE'S MAGGOT.	20160127190413_00011	The English review,  1908-1937	Jun 1927	1927	Warner, Sylvia Townsend	Mr. Fortune's maggot	1927	2.9023709423533868				
690	6686682	Selections from the Household-Books of the Lord William Howard of Naworth Castle.	20160127191233_00010	The Academy, 1869-1902, 0269-333X	May 31, 1879	1879		[Selections from the Bahai Collection of William McElwee Mitler]	1889	2.10156275095404				
691	5249159	Modern Accomplishments; or, the March of Intellect.	20160127230759_00009	The Literary gazette : A weekly journal of literature, science, and the fine arts	Mar 26, 1836	1836	Sinclair, Catherine	Modern accomplishments ; or, The march of intellect	1836	2.8960110275689224				
692	3215648	SHABBY TIGER.	20160127183323_00005	The Bookman	Oct 1934	1934	Spring, Howard	Shabby tiger, a novel	1935	2.1895923734385274				
693	3249904	WHEN THE WICKED MAN.	20160127184845_00001	The Bookman	Jul 1932	1932	Ford, Ford Madox	When the wicked man	1931	2.73050709659639				
694	4371294	A SUMMER IN SKYE.	20160127192713_00002	The London review of politics, society, literature, art, and science	Sep 2, 1865	1865	Smith, Alexander	A summer in Skye	1865	2.632258064516129				
695	6657874	Gabriel Denver.	20160127191949_00014	The Academy, 1869-1902, 0269-333X	Nov 1873	1873	Brown, Oliver Madox-	Gabriel Denver	1873	2.77				
696	6589547	The Quatrains of Omar Khayyam.	20160127190722_00007	The Academy, 1869-1902, 0269-333X	Oct 6, 1883	1883	Omar Khayyam	Quatrains of Omar Khayyam in English prose	1898	2.6134571428571425				
697	3258406	A GALLERY OF WOMEN.	20160127183222_00004	The Bookman	Apr 1934	1934	Dreiser, Theodore	A gallery of women	1929	2.4508198489751885				
698	5119196	The Country Curate.	20160127231005_00012	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jan 23, 1830	1830	Gleig, G. R. (George Robert)	The country curate	1830	2.55				
699	6786511	A MILLIONAIRE'S DAUGHTER.	20160127192201_00017	The Academy, 1869-1902, 0269-333X	Apr 8, 1899	1899	White, Percy	A millionaire's daughter	1904	2.8246728971962614				
700	6809809	A SPECKLED BIRD.	20160127191337_00011	The Academy and literature, 1902-1905	Sep 27, 1902	1902	Evans, Augusta J. (Augusta Jane)	A speckled bird	1902	2.582727272727273				
701	2482608	THE PURITAN,	20160127185352_00004	Fortnightly review, May 1865-June 1934	Mar 1932	1932	O'Flaherty, Liam	The puritan	1932	2.1166666666666667				
702	6176712	The Bride Elect.	20160128003325_00006	The New quarterly review and digest of current literature, British, American, French, and German	Jan 1853	1853	Bride	The bride elect, a novel	1852	2.16640625				
703	4926647	JOHN MARCHMONT'S LEGACY.	20160127230454_00006	Sharpe's London magazine of entertainment and instruction for general reading	May 1864	1864	Braddon, M. E. (Mary Elizabeth)	John Marchmont's legacy	1865	3.178888888888889				
704	8259555	The Life and Correspondence of Sir Thomas Lawrence, Knt. P.R.A. LL.D. F.R.S. Knight of the Legion of Honour, &c.	20160127183018_00002	The Gentleman's Magazine: and historical chronicle, Jan. 1736-Dec. 1833	Jun 1831	1831	Southey, Robert	The life and correspondence of Robert Southey	1855	2.3033148310448923				
705	8415543	The Poor Artist; or Seven Eye-sights and One Object.	20160128002159_00007	Examiner	Jan 26, 1850	1850	Horne, R. H. (Richard H.)	"The poor artist; or, Seven eye-sights and one object. ""Science in fable."""	1850	3.523206886657102				
706	8797472	The Huguenot Family.	20160127190516_00005	The Athenaeum	Aug 17, 1867	1867	Tytler, Sarah	The Huguenot family	1867	2.601993006993007				
707	6596086	The Life and Letters of John Brown, Liberator of Kansas and Martyr of Virginia.	20160127192201_00017	The Academy, 1869-1902, 0269-333X	Feb 20, 1886	1886	Elisabeth	The life and letters of Madame ??lisabeth de France	1901	2.1382847826086957				
708	3225649	SKERRETT.	20160127191338_00018	The Bookman	Sep 1932	1932	O'Flaherty, Liam	Skerrett	1932	2.1633333333333336				
709	2441715	EGHOLM AND HIS GOD.	20160127183425_00006	The English review,  1908-1937	Apr 1921	1921	Buchholtz, Johannes	Egholm and his God	1922	2.927868217054264				
710	2721358	The Home at Heatherbrae. A Tale.	20160127190310_00010	The Illustrated review : a fortnightly journal of literature, science and art	Jul 1871	1871	Miss. Cornish	The home at Heatherbrae. A tale	1872	3.3262682023367915				
711	8642357	An Elementary Treatise on Logarithms.	20160127190722_00007	The Athenaeum	Dec 3, 1859	1859	Heather, John Fry	An elementary treatise on descriptive geometry	1851	3.1623809523809516				
712	8751357	Creatures of Clay.	20160127191439_00002	The Athenaeum	Feb 21, 1885	1885	Greville, Violet	Creatures of clay	1885	2.60978021978022				
713	6769267	BIOGRAPHICAL SKETCH OF FRANCOIS-AUGUSTE VICOMTE DE CHATEAUBRIAND.	20160127183832_00011	Bentley's miscellany,  1837-1868	Jul 1848	1848		Biographical sketch of Ann L. Boutelle	1836	2.2242754578754576				
714	8940433	The Old Dance Master.	20160127192303_00008	The Athenaeum	Mar 18, 1911	1911	Paterson, William Romaine	The old dance master	1911	2.7420387365472507				
715	8497293	Nina Balatka: the Story of a Maiden of Prague.	20160128005912_00009	Examiner	May 11, 1867	1867	Trollope, Anthony	Nina Balatka; the story of a maiden of Prague	1867	2.8171783629368536				
716	4083610	THE CENTURY MAGAZINE.	20160127192201_00017	The Review of reviews	Jun 1901	1901		The Century magazine	1913	2.5948484848484847				
717	3212263	HIS MAJESTY'S WELL-BELOVED.	20160127190825_00015	The Bookman	Feb 1920	1920	Orczy, Emmuska Orczy, Baroness	His Majesty's well-beloved; an episode in the life of Mr. Thomas Betterton as told by his friend John Honeywood	1919	2.6879069767441863				
718	8482312	Memoirs of the Life of William Collins, Esq., R.A.	20160128010124_00007	Examiner	Nov 25, 1848	1848	Prout, Ebenezer	Memoirs of the life of the Rev. John Williams, missionary to Polynesia	1846	2.2626416955854034				
719	8720042	Beauchamp's Career.	20160127192510_00019	The Athenaeum	Jan 1, 1876	1876	Meredith, George	Beauchamp's career	1876	2.6284126984126983				
720	2483628	THE COMPLETE WORKS OF WILLIAM HAZLITT.	20160127183934_00012	Fortnightly review, May 1865-June 1934	Feb 1932	1932	Barber, Margaret Fairless	The complete works of Michael Fairless [pseud.] with a biographical note by M. E. Dowson	1932	2.2237227976842435				
721	3173702	THE ANGEL OF PAIN.	20160127183730_00010	The Bookman	May 1906	1906	Benson, E. F. (Edward Frederick)	The angel of pain	1905	2.4617703349282296				
722	2447367	LEVEL CROSSINGS.	20160127184845_00001	The English review,  1908-1937	Jan 1925	1925	Kennard, Coleridge, Sir, bart	Level crossings	1924	2.768333333333333				
723	8721467	The Curse of the Village; and the Happiness of being Rich. Two Tales.	20160127192157_00006	The Athenaeum	Jul 14, 1855	1855	Conscience, Hendrik	The curse of the village	1863	2.2333416631958904				
724	8998380	The Crescent and the Cross; or, Romance and Realities of Eastern Travel.	20160127192715_00011	The Athenaeum	Nov 16, 1844	1844	Martyn, Sarah Towne (Smith), Mrs	The crescent and the cross. A story of the siege of Malta	1869	2.3266666666666667				
725	5152672	Abbotsford, and Newstead Abbey.	20160127230657_00008	The Literary gazette : A weekly journal of literature, science, and the fine arts	May 9, 1835	1835	Irving, Washington	Abbotsford and Newstead abbey	1835	3.3339809523809527				
726	4440350	The Poetical Works of Ebenezer Elliott, the CornLaw Rhymer.	20160127224227_00003	Tait's Edinburgh magazine	Feb 1840	1840	Moore, Thomas	The poetical works of Thomas Moore, collected by himself	1840	2.1624681183696257				
727	3279933	STELLA FREGELIUS.	20160127183121_00003	The Bookman	Mar 1904	1904	Haggard, H. Rider (Henry Rider)	Stella Fregelius	1903	2.658823529411765				
728	8690415	My Study Windows.	20160127192157_00006	The Athenaeum	Apr 22, 1871	1871	Lowell, James Russell	My Study Windows	1876	2.6740313516711027				
729	5240130	Waverley Novels.	20160127234659_00002	The Literary gazette : A weekly journal of literature, science, and the fine arts	Nov 20, 1841	1841	Scott, Walter, Sir	Waverley novels	1842	2.3155594260420407				
730	6737396	Wide-awake Stories: a Collection of Tales told by little Children, between Sunset and Sunrise, in the Panjab and Kashmir.	20160127190414_00004	The Academy, 1869-1902, 0269-333X	Feb 14, 1885	1885	Steel, Flora Annie Webster	Wide-awake stories : a collection of tales told by little children, between sunset and sunrise, in the Panjab and Kashmir	1884	3.0446186171160576				
